date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
21/2/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Majeure
20/2/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Pedopsychiatrie;Bureaux - locaux administratifs - archives;Infirmier-infirmier specialise-puericultrice;Majeure
21/2/2008;A - Activites medicales et de soins;complication liee aux soins;R;Anesthesie-Reanimation;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
21/2/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Chirurgie orthopedique pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
22/2/2008;C - Vie hospitaliere;autre C;Z;Direction de la logistique et des achats;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
22/2/2008;B - Organisation des soins - Relations avec le patient;autre B;A;Infectiologie;Circulation : couloir - escalier - galerie - passerelle...;Infirmier-infirmier specialise-puericultrice;Majeure
20/2/2008;B - Organisation des soins - Relations avec le patient;perte ou bris de prothese;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
22/2/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Mineure
23/2/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Unite d Immunologie et d Hematologie pediatriques;Toilettes/douche destines aux patients;Infirmier-infirmier specialise-puericultrice;Mineure
24/2/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Unite d Immunologie et d Hematologie pediatriques;Vestiaire;Infirmier-infirmier specialise-puericultrice;Majeure
18/2/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Nephrologie adulte;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
26/2/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
24/2/2008;C - Vie hospitaliere;transport logistique;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Majeure
26/2/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Restauration;Vestiaire;Ouvrier-agent technique;Moderee
26/2/2008;D - Vigilances;materiovigilance;R;SAMU SMUR;Autre lieu commun;Cadre de sante-cadre administratif;Moderee
24/2/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des soins;Office alimentaire;Cadre de sante-cadre administratif;Mineure
27/2/2008;D - Vigilances;biovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Moderee
21/2/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Gastroenterologie  et nutrition pediatriques;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
25/2/2008;C - Vie hospitaliere;autre C;M;Gastroenterologie  et nutrition pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
28/2/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Catastrophique
15/2/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite generale, accueil, standard;Loge - barriere;Personnel administratif;Majeure
23/2/2008;A - Activites medicales et de soins;complication liee aux soins;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Moderee
24/2/2008;A - Activites medicales et de soins;complication liee aux soins;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Majeure
28/2/2008;D - Vigilances;materiovigilance;Q;Chirurgie cardiaque pediatrique;Chambre;Cadre de sante-cadre administratif;Catastrophique
27/2/2008;D - Vigilances;infectiovigilance;A;Hematologie clinique adultes;Chambre;Cadre de sante-cadre administratif;Moderee
27/2/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Medecin;Majeure
5/2/2008;D - Vigilances;biovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
2/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
2/3/2008;B - Organisation des soins - Relations avec le patient;fugue ou patient egare;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
3/3/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie viscerale;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
3/3/2008;D - Vigilances;infectiovigilance;B;Histo-Embryologie-Cytogenetique;Parking - cour - jardin;Technicien-manipulateur-preparateur;Moderee
22/1/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Services techniques;Locaux des services techniques;Technicien-manipulateur-preparateur;Moderee
29/2/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Catastrophique
3/3/2008;D - Vigilances;biovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Mineure
28/2/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Moderee
28/2/2008;A - Activites medicales et de soins;complication liee aux soins;I;Radiologie pediatrie;Salle d attente-hall - caisse - accueil;Cadre de sante-cadre administratif;Catastrophique
4/3/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Medecin;Moderee
3/3/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Majeure
5/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Infirmier-infirmier specialise-puericultrice;Moderee
6/3/2008;D - Vigilances;materiovigilance;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Tout le service;Cadre de sante-cadre administratif;Moderee
7/3/2008;C - Vie hospitaliere;autre C;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Personnel administratif;Catastrophique
7/3/2008;C - Vie hospitaliere;autre C;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Personnel administratif;Catastrophique
7/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
9/3/2008;C - Vie hospitaliere;autre C;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
10/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction strategie, qualite;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Mineure
6/3/2008;B - Organisation des soins - Relations avec le patient;difficulte hospitalisation ou transfert;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
10/3/2008;C - Vie hospitaliere;panne ou perte de materiel;R;Anesthesie-Reanimation;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
5/3/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;B;Biochimie A;Self du personnel;Infirmier-infirmier specialise-puericultrice;Majeure
6/3/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;Z;Archives;Self du personnel;Aide-soignant-ASH;Majeure
11/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Biochimie B;Tout le service;Ingenieur-responsable des services techniques;Mineure
11/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Dermatologie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
11/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Restauration;Vestiaire;Ouvrier-agent technique;Moderee
11/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Bureaux - locaux administratifs - archives;Personnel administratif;Moderee
6/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Neurologie- metabolisme-endocrinologie-diabetologie pediatrique;Vestiaire;Personnel administratif;Moderee
12/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Bloc CCI;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
12/3/2008;C - Vie hospitaliere;transport logistique;B;Laboratoire d immunologie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
11/3/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;Z;Direction des ressources humaines;Salle d operation/salle de reveil;Personnel administratif;Majeure
13/3/2008;C - Vie hospitaliere;transport logistique;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
14/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;B;Bacteriologie-Virologie;Parking - cour - jardin;Cadre de sante-cadre administratif;Moderee
14/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;B;Laboratoire d immunologie;Vestiaire;Cadre de sante-cadre administratif;Moderee
14/3/2008;D - Vigilances;materiovigilance;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
14/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
16/3/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Salle d attente-hall - caisse - accueil;Infirmier-infirmier specialise-puericultrice;Majeure
15/3/2008;C - Vie hospitaliere;panne ou perte de materiel;R;Reanimation Pediatrique;Ascenseur;Cadre de sante-cadre administratif;Majeure
16/3/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Moderee
17/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Pediatrie generale;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Moderee
17/3/2008;C - Vie hospitaliere;autre C;P;Dermatologie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Mineure
16/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Cardiologie adultes;Ascenseur;Cadre de sante-cadre administratif;Moderee
10/3/2008;D - Vigilances;pharmacovigilance;A;Hematologie clinique adultes;Autre lieu de soins;Cadre de sante-cadre administratif;Moderee
18/3/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Mineure
18/3/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;I;Radiologie pediatrie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
18/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Nephrologie adulte;Toilettes/douche destines aux patients;Cadre de sante-cadre administratif;Catastrophique
18/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;CUDR;Consultations - radio - salle d examens;Medecin;Moderee
20/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Direction des soins;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Majeure
20/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Direction des soins;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Majeure
20/3/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Chirurgie viscerale;Autre lieu de soins;Cadre de sante-cadre administratif;Moderee
21/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;Z;Archives;Toilettes;Cadre de sante-cadre administratif;Mineure
22/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;R;CUDR;Chambre;Cadre de sante-cadre administratif;Mineure
23/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Bacteriologie-Virologie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
18/3/2008;C - Vie hospitaliere;transport logistique;A;Transplantation  et Reanimation adultes;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
17/3/2008;D - Vigilances;materiovigilance;A;Biotherapie;Laboratoires - pharmacie;Ingenieur-responsable des services techniques;Majeure
18/3/2008;A - Activites medicales et de soins;complication liee aux soins;A;Urologie;Salle d operation/salle de reveil;Medecin;Moderee
26/3/2008;B - Organisation des soins - Relations avec le patient;fugue ou patient egare;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
26/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;R;Anesthesie-Reanimation;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Majeure
25/3/2008;B - Organisation des soins - Relations avec le patient;autre B;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
26/3/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;B;Centre de tri des prelevements biologiques;Consultations - radio - salle d examens;Technicien-manipulateur-preparateur;Moderee
26/3/2008;C - Vie hospitaliere;transport logistique;Q;Maternite;Consultations - radio - salle d examens;Sage femme;Moderee
18/3/2008;C - Vie hospitaliere;transport logistique;Q;Maternite;Magasin - lingerie;Sage femme;Moderee
21/3/2008;A - Activites medicales et de soins;autre A;P;Unite d Immunologie et d Hematologie pediatriques;Laboratoires - pharmacie;Infirmier-infirmier specialise-puericultrice;Moderee
27/3/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Chirurgie cardiaque pediatrique;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
28/3/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Nephrologie adulte;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Moderee
28/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;Q;Maternite;Toilettes/douche destines aux patients;Infirmier-infirmier specialise-puericultrice;Moderee
29/3/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Neuro-chirurgie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
